Area,Value,Room,Living,School,Year,Floor
88,213,2,2,0,1997,6
88,345,3,1,1,1997,14
88,398,3,1,1,1997,19
89,228,2,1,1,1997,24
89,228,2,1,1,1997,24
89,230,2,2,0,1997,6
89,230,2,2,0,1997,6
89,315,2,1,1,1997,26
89,315,2,1,1,1997,26
89,315,2,2,1,1997,26
90,275,2,2,1,1997,6
90,275,2,2,1,1997,6
90,275,2,2,1,1997,6
90,310,3,1,0,1997,6
91,177,3,1,0,1997,6
91,288,2,1,1,1997,6
91,345,2,2,0,1997,11
92,225,3,1,1,1997,7
92,530,3,1,0,1997,6
95,250,2,1,1,1997,6
95,250,2,1,1,1997,6
95,250,2,1,1,1997,6
95,418,3,1,1,1997,14
95,418,3,1,1,1997,14
97,380,3,1,1,1997,30
98,375,3,1,1,1997,26
98,380,3,1,1,1997,26
98,380,3,1,1,1997,26
98,380,3,1,1,1997,26
98,395,3,2,1,1997,26
103,550,3,1,1,1997,18
106,323,3,1,1,1997,18
106,323,3,1,1,1997,18
108,350,2,2,1,1997,20
110,210,3,2,1,1997,6
110,320,2,1,0,1997,26
110,320,2,1,0,1997,26
110,400,2,1,0,1997,22
110,400,2,1,0,1997,22
110,610,3,2,1,1997,21
111,228,3,2,0,1997,6
111,228,3,2,0,1997,6
112,400,2,1,1,1997,20
113,430,2,1,0,1997,23
113,430,2,1,0,1997,23
113,430,2,1,0,1997,23
113,520,3,1,1,1997,6
113,520,3,1,1,1997,6
114,405,3,1,1,1997,6
118,390,2,2,0,1997,6
118,400,3,2,0,1997,6
122,320,3,2,1,1997,6
125,430,3,1,1,1997,20
128,495,3,1,1,1997,7
128,520,3,2,1,1997,22
128,520,3,2,1,1997,22
128,520,3,2,1,1997,22
137,590,3,2,0,1997,2
137,590,3,2,0,1997,2
140,670,3,1,1,1997,6
144,590,3,2,0,1997,22
144,590,3,2,0,1997,22
152,450,3,1,1,1997,20
152,450,3,1,1,1997,20
169,501,3,2,0,1997,16
180,620,3,2,0,1997,26
180,620,3,2,0,1997,26
215,1000,3,2,0,1997,6
216,800,4,2,0,1997,12
314,1660,9,2,1,1997,4
314,1660,9,2,1,1997,4
40,120,1,1,0,1998,30
41,235,1,1,1,1998,6
42,162,1,0,1,1998,28
45,185,1,1,0,1998,7
45,185,1,1,0,1998,7
45,358,1,1,0,1998,6
46,160,1,1,1,1998,30
46,165,1,1,1,1998,12
46,168,1,1,1,1998,30
47,147,1,1,0,1998,30
47,162,1,1,0,1998,6
47,162,1,1,0,1998,6
47,162,1,1,0,1998,6
47,162,1,1,0,1998,6
47,270,1,1,0,1998,13
48,210,1,1,1,1998,9
48,210,1,1,1,1998,9
50,168,1,1,1,1998,6
50,168,1,1,1,1998,6
50,195,1,1,0,1998,6
51,150,1,1,0,1998,22
51,165,1,1,0,1998,17
51,178,1,1,0,1998,18
51,178,1,1,0,1998,18
53,150,1,1,1,1998,7
53,200,1,0,1,1998,7
53,200,1,0,1,1998,7
53,280,1,1,0,1998,10
54,173,1,1,0,1998,18
54,179,1,1,0,1998,5
54,300,1,1,1,1998,10
54,300,1,1,1,1998,10
55,150,1,2,1,1998,10
55,155,1,2,1,1998,10
55,370,2,1,1,1998,5
55,370,2,1,1,1998,5
55,370,2,1,1,1998,5
56,165,1,1,1,1998,30
56,165,1,1,1,1998,30
56,183,2,1,0,1998,6
57,220,2,1,0,1998,5
58,158,2,1,1,1998,6
58,158,2,1,1,1998,6
58,158,2,1,1,1998,6
58,195,2,1,1,1998,6
58,195,2,1,1,1998,6
58,195,2,1,1,1998,6
58,200,2,1,0,1998,6
58,232,2,1,0,1998,14
58,295,1,1,1,1998,6
58,295,1,1,1,1998,6
58,309,2,1,1,1998,6
59,180,1,1,0,1998,24
59,310,2,1,1,1998,6
59,310,2,1,1,1998,6
59,325,2,1,1,1998,6
60,170,2,1,0,1998,6
60,181,1,1,0,1998,30
60,190,2,1,1,1998,6
60,210,2,1,1,1998,6
60,250,1,1,1,1998,28
61,175,1,1,1,1998,6
61,189,1,1,0,1998,24
61,189,1,1,0,1998,24
61,205,2,1,0,1998,6
61,205,2,1,0,1998,6
62,138,1,1,1,1998,6
62,146,1,1,1,1998,6
62,146,1,1,1,1998,6
63,160,1,1,1,1998,21
63,160,1,1,1,1998,21
63,160,1,1,1,1998,21
63,185,2,1,0,1998,6
63,195,2,1,1,1998,6
63,195,2,1,1,1998,6
63,228,1,1,0,1998,18
63,228,1,1,0,1998,18
63,230,1,1,1,1998,24
63,230,1,1,1,1998,24
63,230,1,1,1,1998,24
63,290,2,1,1,1998,6
63,385,2,1,1,1998,6
63,385,2,1,1,1998,6
64,295,2,1,1,1998,9
65,150,2,1,1,1998,6
65,150,2,1,1,1998,6
65,220,1,1,0,1998,24
65,220,1,1,0,1998,24
65,220,1,1,0,1998,24
66,175,1,1,1,1998,18
66,196,2,1,0,1998,6
66,196,2,1,0,1998,6
66,200,2,1,1,1998,22
66,210,2,1,0,1998,22
66,210,2,1,0,1998,22
66,212,2,1,0,1998,6
67,160,1,1,1,1998,6
67,160,1,1,1,1998,6
67,198,2,1,0,1998,22
67,205,2,2,1,1998,6
67,235,2,1,0,1998,6
67,240,2,1,1,1998,6
67,240,2,1,1,1998,6
67,252,2,1,1,1998,6
67,252,2,1,1,1998,6
67,330,2,1,1,1998,28
67,330,2,1,1,1998,28
67,330,2,1,1,1998,28
67,330,2,1,1,1998,28
67,330,2,1,1,1998,28
68,203,2,1,1,1998,7
68,203,2,1,1,1998,7
68,235,2,1,1,1998,6
68,242,2,1,1,1998,18
68,242,2,1,1,1998,18
68,242,2,1,1,1998,18
68,295,1,2,0,1998,29
68,295,1,2,0,1998,29
68,295,1,2,0,1998,29
68,320,2,1,0,1998,6
68,340,2,1,0,1998,6
69,145,2,1,1,1998,6
69,265,2,1,1,1998,25
69,275,2,1,1,1998,6
69,285,2,1,1,1998,6
69,345,1,1,0,1998,20
70,180,2,1,1,1998,6
70,185,2,1,0,1998,6
70,190,2,1,1,1998,6
70,190,2,1,1,1998,6
70,190,2,1,1,1998,6
70,195,2,1,0,1998,6
70,214,1,1,1,1998,10
70,230,2,1,1,1998,6
70,232,2,1,1,1998,7
70,255,2,1,0,1998,25
70,260,2,1,1,1998,7
70,287,3,1,1,1998,6
71,188,2,1,1,1998,6
71,188,2,1,1,1998,6
71,205,2,1,0,1998,5
71,310,2,1,1,1998,11
72,170,2,1,1,1998,6
72,185,2,1,1,1998,24
72,185,2,1,1,1998,24
72,185,2,1,1,1998,24
72,215,2,1,0,1998,6
72,235,1,1,1,1998,16
72,235,1,1,1,1998,16
72,235,1,1,1,1998,16
72,240,1,1,1,1998,18
72,262,2,1,0,1998,6
73,219,1,1,1,1998,25
73,475,2,1,1,1998,6
74,158,2,2,1,1998,6
74,178,2,1,0,1998,6
74,178,2,1,0,1998,6
74,178,2,1,0,1998,6
74,178,2,1,0,1998,6
74,385,3,1,0,1998,6
74,480,2,1,1,1998,14
75,225,2,1,0,1998,6
75,287,2,1,1,1998,6
75,287,2,1,1,1998,6
75,300,2,1,1,1998,6
75,300,2,1,1,1998,6
75,345,3,1,1,1998,6
75,400,1,2,0,1998,27
75,400,1,2,0,1998,27
76,215,2,1,1,1998,25
76,280,2,1,1,1998,10
76,295,2,1,1,1998,6
77,280,2,1,0,1998,6
78,150,2,1,0,1998,6
78,230,2,1,0,1998,6
78,265,2,1,0,1998,7
78,265,2,1,1,1998,9
78,425,3,1,1,1998,14
79,175,2,1,0,1998,6
79,175,2,1,0,1998,6
79,260,2,1,0,1998,20
80,290,2,1,1,1998,6
80,290,2,1,1,1998,6
80,290,2,1,1,1998,6
80,310,2,1,1,1998,18
80,310,2,1,1,1998,18
80,315,1,1,0,1998,25
80,315,2,1,0,1998,6
81,205,2,1,0,1998,6
81,262,2,1,1,1998,22
81,262,2,1,1,1998,22
81,305,2,1,0,1998,23
81,310,2,1,1,1998,18
82,162,2,1,0,1998,6
82,162,2,1,0,1998,6
82,230,2,1,1,1998,6
82,230,2,1,1,1998,6
82,310,2,2,0,1998,23
82,430,2,1,1,1998,19
83,162,2,1,0,1998,6
83,162,2,1,0,1998,6
83,162,2,1,0,1998,6
83,315,3,1,1,1998,7
83,315,3,1,1,1998,7
83,335,2,2,0,1998,14
83,335,2,2,0,1998,14
83,335,2,2,0,1998,14
83,345,2,1,1,1998,24
83,345,2,1,1,1998,24
83,398,2,1,0,1998,6
83,398,2,1,0,1998,6
84,182,2,1,0,1998,6
84,260,2,1,1,1998,18
84,270,3,2,1,1998,14
84,290,2,1,0,1998,6
85,325,3,1,1,1998,10
85,340,2,1,1,1998,6
86,340,2,1,1,1998,22
86,340,2,1,1,1998,22
86,360,3,1,1,1998,14
86,360,3,1,1,1998,14
86,448,3,1,0,1998,22
86,448,3,1,0,1998,22
87,255,2,2,1,1998,6
87,255,2,2,1,1998,6
89,310,2,1,0,1998,24
89,310,2,1,0,1998,24
89,410,2,1,1,1998,24
89,445,2,1,0,1998,27
89,510,3,1,1,1998,10
90,400,2,1,1,1998,12
90,430,2,1,0,1998,17
90,430,2,1,1,1998,27
90,430,2,1,1,1998,27
90,430,2,1,1,1998,27
91,300,2,1,1,1998,26
91,320,2,1,1,1998,26
91,446,2,1,1,1998,27
91,480,2,2,0,1998,25
91,530,2,1,1,1998,27
91,535,2,1,1,1998,12
91,535,2,1,1,1998,12
92,260,2,1,0,1998,25
92,260,2,1,0,1998,25
92,265,2,2,0,1998,18
92,275,2,2,1,1998,28
92,450,2,1,1,1998,6
93,170,2,1,0,1998,6
93,170,2,1,0,1998,6
93,250,2,1,1,1998,25
93,460,2,2,1,1998,12
93,470,2,1,0,1998,19
93,490,2,1,1,1998,6
94,220,2,1,1,1998,7
94,385,3,1,1,1998,6
94,480,2,1,1,1998,7
96,300,2,2,1,1998,18
96,305,2,1,1,1998,18
96,310,3,1,0,1998,6
96,345,2,2,1,1998,6
96,480,2,1,1,1998,7
97,300,2,1,0,1998,25
97,300,2,2,1,1998,18
97,360,4,1,0,1998,6
97,379,2,1,0,1998,16
97,379,2,1,0,1998,16
97,598,2,2,1,1998,6
98,265,2,1,1,1998,18
98,265,2,1,1,1998,18
98,305,3,1,0,1998,24
98,463,3,1,1,1998,26
98,470,2,1,1,1998,19
98,510,3,1,1,1998,20
98,750,2,2,0,1998,19
99,500,2,1,1,1998,7
99,500,2,1,1,1998,7
99,500,2,1,1,1998,7
99,500,2,1,1,1998,7
99,605,2,2,1,1998,6
100,200,3,1,1,1998,6
100,200,3,1,1,1998,6
100,200,3,1,1,1998,6
100,225,2,2,1,1998,7
100,260,2,1,1,1998,7
101,310,2,1,0,1998,22
101,310,2,1,0,1998,22
102,210,3,1,0,1998,24
102,310,2,2,0,1998,7
102,470,2,1,1,1998,24
102,490,3,1,1,1998,16
102,490,3,1,1,1998,20
103,190,3,1,0,1998,6
104,240,2,1,1,1998,18
104,240,2,1,1,1998,18
104,240,2,1,1,1998,18
104,240,2,1,1,1998,18
104,340,2,1,0,1998,18
104,400,2,1,1,1998,24
104,435,2,2,0,1998,24
104,435,2,2,0,1998,24
104,435,2,2,0,1998,24
104,435,2,2,0,1998,24
105,375,2,1,0,1998,18
105,375,2,1,0,1998,18
105,715,2,2,1,1998,16
105,890,2,2,1,1998,6
106,172,3,2,0,1998,6
106,172,3,2,0,1998,6
106,205,3,1,1,1998,6
106,338,3,2,1,1998,6
107,455,3,1,1,1998,6
107,455,3,1,1,1998,6
108,195,3,1,1,1998,18
108,195,3,1,1,1998,18
108,195,3,1,1,1998,18
108,230,2,1,0,1998,6
108,230,2,1,0,1998,6
108,325,3,1,1,1998,16
108,325,3,1,1,1998,16
108,325,3,1,1,1998,16
108,540,2,1,1,1998,6
109,660,3,1,0,1998,22
109,660,3,1,0,1998,22
110,215,2,2,1,1998,1
110,300,3,1,0,1998,25
110,310,2,1,0,1998,17
110,314,3,1,0,1998,17
110,505,3,1,1,1998,24
110,550,2,2,1,1998,20
111,210,3,1,1,1998,18
111,210,3,1,1,1998,18
111,380,2,1,0,1998,32
111,385,3,2,1,1998,10
111,385,3,2,1,1998,10
111,385,3,2,1,1998,10
112,360,2,2,0,1998,28
112,360,2,2,0,1998,28
113,360,2,1,0,1998,15
113,360,2,1,0,1998,15
114,215,3,1,0,1998,6
114,255,3,1,0,1998,6
114,255,3,1,0,1998,6
114,255,3,1,0,1998,6
114,335,3,2,1,1998,6
115,335,3,1,1,1998,6
115,460,2,1,0,1998,14
115,580,3,2,0,1998,14
116,203,3,2,1,1998,6
117,410,3,2,0,1998,18
117,450,2,1,0,1998,22
117,550,3,2,0,1998,25
117,560,3,1,1,1998,25
118,430,3,1,1,1998,18
119,445,3,1,1,1998,6
119,700,3,2,1,1998,6
120,410,2,2,1,1998,30
120,510,3,2,1,1998,23
121,390,3,1,1,1998,7
122,435,3,2,1,1998,6
123,460,3,1,1,1998,7
123,475,3,2,0,1998,15
124,260,3,1,0,1998,6
124,260,3,1,0,1998,6
124,385,3,1,0,1998,24
124,490,2,1,1,1998,14
125,200,3,2,0,1998,6
125,350,3,2,1,1998,18
125,480,3,2,1,1998,11
125,575,3,2,0,1998,6
125,575,3,2,0,1998,6
126,650,3,2,1,1998,6
126,650,3,2,1,1998,6
127,235,3,1,1,1998,6
127,275,3,2,1,1998,6
127,275,3,2,1,1998,6
127,380,2,2,1,1998,28
127,380,2,2,1,1998,28
127,490,3,2,0,1998,22
127,490,3,2,0,1998,22
128,380,3,2,1,1998,6
128,620,3,2,0,1998,19
130,500,3,2,0,1998,24
130,500,3,2,0,1998,24
130,575,3,2,1,1998,24
130,575,3,2,1,1998,24
132,400,3,2,1,1998,6
134,315,3,2,1,1998,7
134,315,3,2,1,1998,7
134,360,3,1,0,1998,18
134,360,3,1,0,1998,18
134,470,3,2,1,1998,28
135,435,3,2,1,1998,22
135,650,3,1,0,1998,2
136,680,2,2,0,1998,15
137,410,3,1,1,1998,24
137,420,3,2,0,1998,22
137,420,3,2,0,1998,22
138,520,2,2,1,1998,24
140,390,3,2,0,1998,28
141,420,3,2,0,1998,1
141,420,3,2,0,1998,1
142,580,3,2,0,1998,25
142,580,3,2,0,1998,25
142,620,3,2,1,1998,9
142,620,3,2,1,1998,9
148,199,3,2,0,1998,6
148,199,3,2,0,1998,6
148,740,3,2,1,1998,24
148,740,3,2,1,1998,24
149,1270,3,2,0,1998,6
152,612,3,2,0,1998,27
155,445,3,2,1,1998,30
159,465,3,1,0,1998,22
163,530,3,2,1,1998,25
163,530,3,2,1,1998,25
166,400,4,2,1,1998,4
166,400,4,2,1,1998,4
167,830,4,1,0,1998,15
170,640,4,2,1,1998,20
171,1260,3,2,1,1998,6
185,700,3,2,1,1998,12
186,590,4,2,0,1998,24
186,590,4,2,0,1998,24
200,480,5,1,0,1998,2
200,480,5,1,0,1998,2
261,850,4,2,0,1998,32
41,180,1,1,0,1999,6
45,235,1,1,0,1999,18
46,90,1,0,0,1999,6
46,90,1,0,0,1999,6
46,195,1,1,0,1999,19
51,138,2,1,1,1999,7
51,138,2,1,1,1999,7
52,155,1,1,0,1999,24
52,155,1,1,0,1999,24
52,195,1,1,1,1999,6
52,220,1,1,1,1999,25
52,220,1,1,1,1999,25
52,220,1,1,1,1999,25
52,270,2,1,1,1999,4
52,270,2,1,1,1999,4
52,270,2,1,1,1999,4
52,270,2,1,1,1999,4
53,146,1,1,1,1999,6
53,200,1,0,1,1999,27
53,200,1,0,1,1999,27
53,320,1,1,1,1999,6
55,160,1,0,1,1999,18
55,163,1,1,1,1999,18
55,163,1,1,1,1999,18
55,245,1,1,1,1999,19
55,245,1,1,1,1999,19
57,260,2,1,1,1999,5
58,130,2,1,0,1999,6
58,130,2,1,0,1999,6
58,210,1,1,1,1999,6
58,210,1,1,1,1999,6
58,260,1,1,1,1999,18
58,260,1,1,1,1999,18
59,275,1,1,1,1999,24
59,290,1,2,1,1999,24
62,160,1,1,1,1999,6
62,175,2,1,0,1999,6
62,230,1,1,0,1999,6
62,230,1,1,0,1999,6
63,181,1,1,0,1999,28
63,181,1,1,0,1999,28
63,181,1,1,0,1999,28
64,228,1,0,1,1999,27
65,165,1,1,0,1999,6
65,165,1,1,0,1999,6
65,220,2,1,1,1999,15
65,268,2,1,0,1999,16
65,268,2,1,0,1999,16
65,405,2,2,0,1999,12
65,405,2,2,0,1999,12
66,179,1,1,1,1999,6
68,195,2,1,0,1999,6
68,195,2,1,0,1999,6
68,195,2,1,0,1999,6
68,280,2,1,1,1999,6
68,280,2,1,1,1999,6
68,280,2,1,1,1999,6
69,215,2,1,1,1999,6
69,215,2,1,1,1999,6
69,215,2,1,1,1999,6
69,215,2,1,1,1999,6
69,215,2,1,1,1999,6
69,215,2,1,1,1999,6
69,215,2,1,1,1999,6
69,286,2,1,0,1999,6
69,286,2,1,0,1999,6
69,350,2,1,0,1999,26
69,365,2,1,1,1999,16
69,535,2,1,0,1999,6
70,230,2,1,0,1999,6
70,250,3,1,1,1999,6
70,252,1,2,1,1999,30
70,260,2,1,1,1999,6
70,275,2,1,0,1999,6
70,325,2,1,0,1999,6
71,195,1,1,1,1999,22
71,265,2,1,1,1999,6
72,165,2,1,1,1999,6
72,220,2,1,1,1999,18
72,228,1,1,0,1999,28
72,228,1,1,0,1999,28
72,247,2,1,0,1999,6
72,247,2,1,0,1999,6
72,258,1,2,0,1999,30
72,258,1,2,0,1999,30
72,260,2,1,0,1999,18
72,290,2,1,0,1999,6
72,324,2,1,0,1999,12
73,118,1,1,0,1999,8
73,200,2,1,1,1999,24
73,200,2,1,1,1999,24
73,200,2,1,1,1999,24
73,251,2,1,0,1999,6
73,318,2,1,1,1999,19
73,320,2,1,1,1999,7
74,150,2,1,0,1999,6
74,150,2,1,0,1999,6
74,153,2,1,1,1999,6
74,310,1,1,1,1999,11
74,310,2,1,0,1999,22
75,170,2,1,1,1999,6
75,240,2,1,1,1999,20
75,240,2,1,1,1999,20
75,263,2,1,0,1999,6
75,300,2,1,0,1999,6
75,300,2,1,0,1999,6
75,300,2,1,0,1999,6
75,330,2,1,1,1999,19
75,330,2,1,1,1999,19
76,148,2,1,0,1999,6
76,155,2,1,0,1999,6
76,155,2,1,0,1999,6
76,210,2,1,1,1999,24
76,230,2,1,0,1999,18
77,160,2,1,0,1999,6
77,226,2,1,1,1999,20
78,190,2,1,1,1999,13
79,580,3,1,1,1999,6
79,580,3,2,1,1999,6
79,580,3,2,1,1999,6
79,580,3,2,1,1999,6
80,155,2,1,1,1999,6
80,210,1,1,0,1999,24
80,424,2,1,0,1999,24
80,660,3,2,1,1999,7
81,160,2,1,1,1999,6
81,160,2,1,1,1999,6
81,350,2,1,1,1999,19
81,350,2,1,1,1999,19
81,380,2,1,1,1999,18
81,380,2,1,1,1999,18
81,380,2,1,1,1999,18
82,189,2,1,1,1999,6
82,189,2,1,1,1999,6
82,189,2,1,1,1999,6
82,490,2,1,1,1999,18
82,500,2,1,1,1999,18
82,520,2,1,0,1999,18
83,195,2,1,1,1999,6
83,195,2,1,1,1999,6
83,195,2,1,1,1999,6
83,200,2,1,1,1999,6
83,280,2,1,0,1999,25
83,280,3,1,1,1999,6
83,280,3,1,1,1999,6
83,288,2,1,0,1999,26
83,315,2,1,0,1999,24
83,320,3,1,1,1999,6
83,320,3,1,1,1999,6
83,475,2,1,1,1999,16
83,475,2,1,1,1999,16
83,520,2,1,1,1999,9
83,520,2,1,1,1999,9
84,188,2,1,1,1999,6
84,200,2,1,1,1999,10
84,200,2,1,1,1999,10
84,320,2,1,1,1999,20
85,162,2,2,1,1999,6
85,162,2,2,1,1999,6
85,170,2,1,1,1999,6
85,170,2,1,1,1999,6
85,245,3,1,1,1999,10
85,340,2,1,1,1999,21
85,340,2,1,1,1999,27
85,340,3,1,1,1999,6
85,365,2,1,0,1999,14
85,365,2,1,0,1999,14
86,170,2,1,0,1999,6
86,500,2,1,1,1999,6
87,220,2,1,1,1999,6
87,240,2,2,1,1999,18
87,240,2,2,1,1999,18
87,395,2,1,1,1999,24
88,235,2,1,0,1999,6
88,320,2,2,0,1999,26
88,320,2,2,0,1999,26
88,330,2,1,1,1999,24
88,330,2,1,1,1999,24
89,315,2,1,1,1999,6
89,320,2,2,0,1999,12
89,320,2,2,0,1999,12
89,350,2,1,0,1999,7
89,350,2,1,0,1999,7
89,536,2,1,1,1999,18
89,536,2,1,1,1999,18
90,350,2,1,0,1999,28
91,220,2,2,0,1999,6
91,345,2,2,0,1999,7
91,345,2,2,0,1999,7
92,200,2,1,1,1999,6
92,280,2,1,0,1999,18
92,280,2,1,0,1999,18
93,380,2,2,1,1999,30
94,225,2,1,0,1999,6
94,230,2,1,0,1999,6
94,230,2,1,0,1999,6
94,295,3,1,1,1999,14
94,320,2,1,0,1999,22
94,350,2,1,0,1999,22
94,350,2,1,0,1999,22
94,430,2,2,0,1999,22
95,300,2,2,0,1999,18
95,300,2,2,0,1999,18
95,300,2,2,0,1999,18
96,188,2,2,0,1999,6
96,370,2,2,0,1999,24
96,468,3,1,1,1999,6
96,550,3,2,1,1999,18
96,550,3,2,1,1999,18
97,155,2,1,0,1999,8
97,205,2,1,0,1999,6
97,205,2,1,0,1999,6
97,355,2,2,0,1999,24
97,430,2,1,1,1999,7
97,430,2,1,1,1999,7
97,700,2,2,1,1999,6
97,720,2,1,1,1999,6
97,720,2,1,1,1999,6
99,229,3,2,0,1999,6
99,229,3,2,0,1999,6
99,229,3,2,0,1999,6
99,229,3,2,0,1999,6
99,229,3,2,1,1999,6
99,279,3,2,0,1999,21
99,288,2,2,0,1999,25
99,395,2,2,1,1999,8
99,630,3,1,1,1999,6
99,840,3,1,1,1999,18
100,195,3,1,1,1999,6
100,200,3,1,1,1999,6
100,218,3,1,1,1999,6
100,255,2,1,1,1999,11
100,300,2,1,0,1999,18
100,300,2,1,0,1999,18
100,320,2,2,0,1999,24
100,410,2,1,0,1999,28
101,452,3,1,0,1999,18
101,510,2,1,1,1999,18
101,600,2,1,0,1999,18
101,600,2,1,0,1999,18
101,600,2,1,0,1999,18
102,375,2,1,0,1999,24
102,375,2,1,0,1999,24
102,375,2,1,0,1999,24
103,150,2,1,0,1999,7
103,165,2,2,0,1999,6
103,165,2,2,0,1999,6
103,304,2,1,1,1999,10
103,380,2,2,1,1999,16
103,380,2,2,1,1999,16
103,380,2,2,1,1999,16
103,495,2,2,1,1999,19
103,555,3,1,1,1999,6
103,595,2,1,0,1999,16
103,595,2,1,0,1999,16
104,245,2,1,1,1999,7
104,305,2,2,0,1999,21
104,305,2,2,0,1999,21
105,460,2,2,1,1999,24
105,460,2,2,1,1999,24
106,200,2,2,1,1999,7
106,200,2,2,1,1999,7
106,200,2,2,1,1999,7
106,470,2,1,1,1999,25
106,530,3,1,1,1999,12
108,355,3,2,1,1999,24
108,355,3,2,1,1999,24
108,355,3,2,1,1999,24
108,355,3,2,1,1999,24
109,350,3,2,1,1999,24
109,500,3,2,1,1999,18
110,268,3,1,1,1999,18
110,268,3,1,1,1999,18
110,268,3,1,1,1999,18
110,300,3,1,1,1999,18
110,350,2,1,1,1999,18
110,465,2,1,1,1999,7
110,465,2,1,1,1999,7
110,510,2,2,0,1999,22
110,580,3,1,1,1999,18
111,257,2,1,1,1999,7
111,257,2,1,1,1999,7
111,290,2,2,0,1999,6
111,300,2,2,1,1999,25
111,625,4,1,0,1999,6
113,275,3,2,1,1999,9
114,300,3,1,1,1999,18
114,300,3,1,1,1999,18
114,300,3,1,1,1999,18
114,300,3,1,1,1999,18
114,580,3,2,1,1999,14
115,455,2,2,1,1999,24
115,455,2,2,1,1999,24
115,455,2,2,1,1999,24
117,352,3,2,1,1999,13
117,352,3,2,1,1999,13
118,255,3,1,0,1999,22
118,470,3,2,0,1999,26
119,368,3,2,0,1999,6
119,490,3,2,0,1999,17
119,850,3,1,1,1999,6
120,255,3,1,0,1999,6
120,565,3,2,1,1999,23
120,575,3,1,0,1999,7
120,1000,3,1,1,1999,6
121,800,2,1,1,1999,16
122,266,4,2,1,1999,7
122,400,2,1,1,1999,22
122,400,2,1,1,1999,22
122,760,3,1,1,1999,7
123,236,3,2,1,1999,6
123,236,3,2,1,1999,6
123,340,3,2,0,1999,7
124,400,3,1,1,1999,24
124,510,2,2,1,1999,19
125,275,3,2,1,1999,4
125,305,3,2,1,1999,6
125,305,3,2,1,1999,6
127,275,3,1,0,1999,6
129,235,3,2,0,1999,6
129,235,3,2,0,1999,6
130,440,3,2,0,1999,19
130,480,3,2,1,1999,12
132,208,3,2,0,1999,6
132,280,3,2,0,1999,6
132,280,3,2,0,1999,6
132,280,3,2,0,1999,6
132,650,3,2,0,1999,5
133,269,3,2,0,1999,6
133,269,3,2,0,1999,6
133,540,3,2,1,1999,24
133,540,3,2,1,1999,24
133,550,3,2,1,1999,25
134,265,3,1,0,1999,6
134,575,3,2,1,1999,5
136,398,3,2,1,1999,6
136,405,3,2,0,1999,24
136,405,3,2,0,1999,24
136,410,3,2,0,1999,24
136,410,3,2,0,1999,24
136,410,3,2,0,1999,24
137,378,3,2,1,1999,25
137,499,3,1,0,1999,24
137,570,3,2,1,1999,22
139,830,3,1,1,1999,16
139,830,3,1,1,1999,16
139,830,3,1,1,1999,16
140,246,3,1,1,1999,6
140,246,3,1,1,1999,6
142,620,3,1,1,1999,24
144,550,4,2,1,1999,18
144,550,4,2,1,1999,18
144,550,4,2,1,1999,18
145,180,3,2,0,1999,8
145,420,3,2,0,1999,30
145,420,3,2,0,1999,30
145,470,3,2,0,1999,24
148,510,3,2,0,1999,30
148,510,3,2,0,1999,30
148,730,3,2,1,1999,18
149,425,3,1,0,1999,32
149,425,3,1,0,1999,32
149,470,3,2,0,1999,28
150,165,3,2,0,1999,6
150,172,3,2,0,1999,7
150,190,3,2,0,1999,7
151,665,3,2,0,1999,25
151,830,3,2,1,1999,17
151,830,3,2,1,1999,17
156,530,3,2,0,1999,9
157,240,3,2,0,1999,5
158,820,3,2,1,1999,16
158,820,3,2,1,1999,16
158,820,3,2,1,1999,16
159,680,3,2,1,1999,6
160,650,3,2,0,1999,6
160,650,3,2,0,1999,6
160,650,3,2,0,1999,6
161,300,4,2,0,1999,6
161,300,4,2,0,1999,6
162,950,3,2,0,1999,12
163,660,2,2,0,1999,24
164,835,3,2,1,1999,6
165,720,3,2,1,1999,9
165,720,3,2,1,1999,9
167,360,4,2,0,1999,6
178,720,3,2,1,1999,14
178,720,3,2,1,1999,14
179,560,3,1,0,1999,15
179,1100,4,2,1,1999,17
179,1100,4,2,1,1999,17
180,580,3,2,0,1999,32
181,800,4,2,1,1999,6
184,800,3,2,1,1999,17
184,800,3,2,1,1999,17
198,790,4,2,1,1999,18
198,790,4,2,1,1999,18
202,860,3,2,1,1999,16
202,1100,3,2,0,1999,16
202,1100,3,2,0,1999,16
209,455,4,2,1,1999,4
209,910,3,2,0,1999,8
209,910,3,2,0,1999,8
209,910,3,2,0,1999,8
215,950,4,2,1,1999,9
225,1500,3,2,1,1999,6
233,650,3,2,0,1999,24
258,750,4,2,1,1999,6
258,750,4,2,1,1999,6
258,750,4,2,1,1999,6
28,66,1,0,0,2000,11
28,66,1,0,0,2000,11
31,75,1,0,1,2000,11
31,75,1,0,1,2000,11
32,95,1,0,0,2000,20
32,208,1,1,1,2000,6
33,97,1,1,0,2000,4
33,112,1,1,0,2000,4
33,112,1,1,0,2000,4
34,99,1,0,1,2000,27
34,124,1,0,0,2000,24
34,124,1,0,0,2000,24
35,108,1,0,0,2000,21
35,108,1,0,0,2000,21
35,108,1,0,0,2000,21
37,212,1,1,1,2000,6
38,100,1,1,1,2000,25
39,95,1,1,0,2000,20
40,115,1,1,1,2000,20
40,115,1,1,1,2000,20
40,115,1,1,1,2000,20
40,182,1,1,0,2000,21
41,145,2,1,0,2000,7
41,170,1,0,0,2000,13
